Price,unit,total_sqrt,bath,bhk,location
50,L,900,2,2,Ambavadi
76,L,1200,2,2,Ambavadi
80,L,1350,3,3,Ambavadi
85,L,1305,3,3,Ambavadi
48,L,1170,2,2,Ambavadi
95,L,1602,3,3,Ambavadi
75,L,1200,2,2,Ambavadi
68,L,1215,2,2,Ambavadi
85,L,1440,3,3,Ambavadi
60,L,1000,2,2,Ambavadi
50,L,1080,2,2,Ambavadi
53,L,855,2,2,Ambavadi
70,L,945,2,2,Ambavadi
50,L,1080,2,2,Ambavadi
53,L,855,2,2,Ambavadi
70,L,945,2,2,Ambavadi
88.55,L,1744,3,3,Ambli
77.99,L,1750,3,3,Ambli
77.99,L,1750,3,3,Ambli
77.99,L,1750,3,3,Ambli
77.99,L,1750,3,3,Ambli
89.86,L,2192,4,4,Bodakdev
67,L,1170,2,2,Bodakdev
63,L,1305,2,2,Bodakdev
82,L,1305,3,3,Bodakdev
62,L,1050,2,2,Bodakdev
60,L,1080,3,3,Bodakdev
57,L,1100,2,2,Bodakdev
99,L,1300,3,3,Bodakdev
98,L,1800,3,3,Bodakdev
89.15,L,2174,4,4,Bodakdev
95,L,1305,3,3,Bodakdev
90,L,1341,3,3,Bodakdev
98,L,3000,3,3,Bodakdev
90,L,2340,3,3,Bodakdev
97,L,1512,4,4,Bodakdev
67,L,1200,2,2,Bodakdev
68,L,1200,2,2,Bodakdev
65,L,1035,2,2,Bodakdev
71,L,1125,2,2,Bodakdev
95,L,1395,3,3,Bodakdev
90,L,1755,3,3,Bodakdev
90,L,2340,3,3,Bodakdev
85,L,1400,3,3,Bodakdev
60,L,1170,2,2,Bodakdev
65,L,1100,2,2,Bodakdev
71,L,1125,2,2,Bodakdev
95,L,1450,3,3,Bodakdev
65,L,1100,2,2,Bodakdev
71,L,1125,2,2,Bodakdev
95,L,1450,3,3,Bodakdev
40.46,L,1245,2,2,Bopal
57.8,L,1700,3,3,Bopal
55,L,1280,2,2,Bopal
70,L,1455,2,2,Bopal
69.5,L,1430,3,3,Bopal
78.12,L,1985,3,3,Bopal
77,L,1755,3,3,Bopal
53,L,1435,3,3,Bopal
52,L,1170,2,2,Bopal
52,L,1230,2,2,Bopal
60,L,1260,2,2,Bopal
51.28,L,1315,2,2,Bopal
51,L,1201,2,2,Bopal
31,L,1300,2,2,Bopal
60,L,1118,2,2,Bopal
50,L,1315,2,2,Bopal
30,L,1035,2,2,Bopal
59.75,L,1615,3,3,Bopal
79,L,1430,3,3,Bopal
80,L,1435,3,3,Bopal
72,L,1385,3,3,Bopal
78,L,1430,3,3,Bopal
75,L,1700,3,3,Bopal
66,L,1435,3,3,Bopal
66,L,1376,3,3,Bopal
95,L,1905,3,3,Bopal
55,L,1240,2,2,Bopal
53,L,1450,3,3,Bopal
54.1,L,1615,3,3,Bopal
67,L,1260,2,2,Bopal
49,L,1185,2,2,Bopal
60,L,1250,3,3,Bopal
88.15,L,2150,4,4,Bopal
72,L,1755,3,3,Bopal
24,L,760,1,1,Bopal
60,L,1215,2,2,Bopal
57.4,L,1435,3,3,Bopal
68,L,1440,3,3,Bopal
59,L,1185,2,2,Bopal
55,L,1076,2,2,Bopal
37,L,945,2,2,Bopal
78,L,1200,2,2,Bopal
62,L,1420,3,3,Bopal
55,L,1522,2,2,Bopal
53,L,1230,2,2,Bopal
64,L,1376,3,3,Bopal
72,L,1700,3,3,Bopal
51,L,1265,2,2,Bopal
64,L,1315,2,2,Bopal
79,L,1615,3,3,Bopal
90,L,1985,3,3,Bopal
81,L,1185,2,2,Bopal
70,L,1440,3,3,Bopal
59.5,L,1700,3,3,Bopal
99,L,1435,3,3,Bopal
72,L,1580,3,3,Bopal
55,L,1170,2,2,Bopal
85,L,1600,3,3,Bopal
56,L,1215,2,2,Bopal
54,L,1117,2,2,Bopal
45,L,999,2,2,Bopal
50,L,1170,2,2,Bopal
74,L,1440,3,3,Bopal
74.5,L,1440,3,3,Bopal
77,L,1440,3,3,Bopal
77,L,1570,3,3,Bopal
90,L,1750,3,3,Bopal
80,L,1425,3,3,Bopal
55,L,1250,2,2,Bopal
70,L,1503,3,3,Bopal
75,L,1500,3,3,Bopal
50,L,1250,2,2,Bopal
65,L,1440,3,3,Bopal
65,L,1435,3,3,Bopal
76,L,1725,3,3,Bopal
93,L,1985,3,3,Bopal
63,L,1430,3,3,Bopal
52,L,1300,2,2,Bopal
64,L,1430,3,3,Bopal
60,L,1350,3,3,Bopal
63,L,1430,3,3,Bopal
67,L,1440,3,3,Bopal
53,L,1180,2,2,Bopal
55,L,1270,1,1,Bopal
48,L,1215,2,2,Bopal
62,L,1350,3,3,Bopal
65,L,1440,3,3,Bopal
65,L,1415,1,1,Bopal
60,L,1430,3,3,Bopal
61,L,1440,3,3,Bopal
80,L,1485,3,3,Bopal
77,L,1500,3,3,Bopal
98,L,2200,3,3,Bopal
37,L,945,2,2,Bopal
68,L,1435,3,3,Bopal
66,L,1440,3,3,Bopal
82,L,1550,3,3,Bopal
67.8,L,1485,3,3,Bopal
57.5,L,1435,3,3,Bopal
55,L,1076,2,2,Bopal
50,L,1170,2,2,Bopal
59.5,L,1700,3,3,Bopal
68,L,1485,3,3,Bopal
68,L,1440,3,3,Bopal
61,L,1440,3,3,Bopal
56,L,1180,2,2,Bopal
53,L,1250,1,1,Bopal
71,L,1485,3,3,Bopal
71,L,1485,3,3,Bopal
78,L,1550,3,3,Bopal
92,L,1600,3,3,Bopal
70,L,1240,2,2,Bopal
80,L,1665,3,3,Bopal
58,L,1180,2,2,Bopal
58,L,1175,2,2,Bopal
57,L,1175,2,2,Bopal
52,L,1185,2,2,Bopal
51,L,1185,2,2,Bopal
75,L,1485,3,3,Bopal
68,L,1485,3,3,Bopal
68,L,1485,3,3,Bopal
53,L,1300,2,2,Bopal
70,L,1260,2,2,Bopal
60,L,1273,2,2,Bopal
95,L,1725,3,3,Bopal
85,L,1800,3,3,Bopal
64,L,1170,2,2,Bopal
67,L,1440,3,3,Bopal
69,L,1440,3,3,Bopal
66,L,1450,3,3,Bopal
55,L,1040,2,2,Bopal
60,L,1200,2,2,Bopal
64.75,L,1750,3,3,Bopal
75,L,1400,3,3,Bopal
78,L,1545,3,3,Bopal
55,L,1188,2,2,Bopal
64.7,L,1750,3,3,Bopal
58,L,1175,2,2,Bopal
58,L,1185,2,2,Bopal
70,L,1435,3,3,Bopal
74,L,1400,3,3,Bopal
75,L,1376,3,3,Bopal
66,L,1230,2,2,Bopal
72,L,1430,3,3,Bopal
70,L,1485,3,3,Bopal
65,L,1330,3,3,Bopal
70,L,1795,3,3,Bopal
88.65,L,1970,3,3,Bopal
90,L,2000,3,3,Bopal
67,L,1440,3,3,Bopal
77,L,1500,3,3,Bopal
55,L,1260,2,2,Bopal
58,L,1185,2,2,Bopal
71,L,1435,3,3,Bopal
53,L,1000,2,2,Bopal
97,L,1725,3,3,Bopal
82,L,1750,3,3,Bopal
82,L,1750,3,3,Bopal
82,L,1750,3,3,Bopal
82,L,1750,3,3,Bopal
60,L,1076,2,2,Bopal
51,L,1215,2,2,Bopal
62,L,1330,3,3,Bopal
65,L,1440,3,3,Bopal
70,L,1440,3,3,Bopal
45,L,1233,2,2,Bopal
52,L,1215,2,2,Bopal
47,L,1105,2,2,Bopal
60,L,1273,2,2,Bopal
67,L,1440,3,3,Bopal
64,L,1440,3,3,Bopal
62,L,1485,3,3,Bopal
54,L,1175,2,2,Bopal
66.38,L,1460,3,3,Bopal
64.25,L,1510,3,3,Bopal
62,L,1530,3,3,Bopal
47,L,1105,2,2,Bopal
72,L,1485,3,3,Bopal
64,L,1510,3,3,Bopal
64.5,L,1510,3,3,Bopal
72.5,L,1570,3,3,Bopal
55,L,1108,2,2,Bopal
64,L,1440,3,3,Bopal
95,L,2025,3,3,Bopal
65,L,1180,2,2,Bopal
55,L,1270,2,2,Bopal
60,L,1330,3,3,Bopal
60,L,1273,2,2,Bopal
61,L,1269,2,2,Bopal
72.2,L,1570,3,3,Bopal
68,L,1375,3,3,Bopal
77.96,L,1795,3,3,Bopal
95,L,1926,3,3,Bopal
60,L,1140,2,2,Bopal
64,L,1405,2,2,Bopal
71,L,1854,3,3,Bopal
48,L,1150,2,2,Bopal
55,L,1260,2,2,Bopal
81,L,1550,3,3,Bopal
68,L,1450,3,3,Bopal
80,L,1550,3,3,Bopal
48.75,L,1250,2,2,Bopal
46.21,L,1185,2,2,Bopal
70,L,1433,3,3,Bopal
72,L,1433,3,3,Bopal
69.5,L,1433,3,3,Bopal
69,L,1433,3,3,Bopal
61.5,L,1505,3,3,Bopal
62,L,1510,3,3,Bopal
70,L,1615,3,3,Bopal
60,L,1555,3,3,Bopal
51.5,L,1105,2,2,Bopal
52,L,1105,2,2,Bopal
77,L,2200,3,3,Bopal
77.2,L,2200,3,3,Bopal
77.1,L,2200,3,3,Bopal
60,L,1700,3,3,Bopal
64.7,L,1750,3,3,Bopal
65,L,1440,3,3,Bopal
57,L,1185,2,2,Bopal
68,L,1435,3,3,Bopal
63,L,1750,3,3,Bopal
71.5,L,1615,3,3,Bopal
67,L,1555,3,3,Bopal
77,L,2200,3,3,Bopal
77,L,2200,3,3,Bopal
77,L,2200,3,3,Bopal
77,L,2200,3,3,Bopal
54,L,1170,2,2,Bopal
64.5,L,1440,3,3,Bopal
71.5,L,1615,3,3,Bopal
67,L,1555,3,3,Bopal
75,L,1433,3,3,Bopal
75,L,1433,3,3,Bopal
58,L,1134,2,2,Bopal
60,L,1452,3,3,Bopal
80,L,1426,3,3,Bopal
59.5,L,1696,3,3,Bopal
98.28,L,1747,3,3,Bopal
64,L,1374,3,3,Bopal
60,L,1273,2,2,Bopal
59,L,1250,2,2,Bopal
77,L,1465,3,3,Bopal
70,L,1440,3,3,Bopal
68,L,1235,2,2,Bopal
68,L,1235,2,2,Bopal
78,L,1545,3,3,Bopal
66,L,1430,3,3,Bopal
50,L,1200,2,2,Bopal
60,L,1273,2,2,Bopal
59,L,1250,2,2,Bopal
70,L,1485,3,3,Bopal
58,L,1185,2,2,Bopal
92,L,1825,3,3,Bopal
48,L,1245,2,2,Bopal
54,L,1700,3,3,Bopal
79,L,1750,3,3,Bopal
71,L,1700,3,3,Bopal
52,L,1215,2,2,Bopal
97,L,2000,3,3,Bopal
65,L,1420,3,3,Bopal
64,L,1550,3,3,Bopal
92,L,2025,3,3,Bopal
63,L,1330,3,3,Bopal
60,L,1300,2,2,Bopal
55,L,1400,2,2,Bopal
65,L,1440,3,3,Bopal
62,L,1330,3,3,Bopal
60,L,1185,2,2,Bopal
57.7,L,1530,3,3,Bopal
59.5,L,1700,3,3,Bopal
25,L,764,1,1,Bopal
40,L,1143,2,2,Bopal
95,L,1985,3,3,Bopal
52,L,1200,2,2,Bopal
62.9,L,1700,3,3,Bopal
55,L,1175,2,2,Bopal
41,L,1245,2,2,Bopal
53,L,1250,2,2,Bopal
61.2,L,1700,3,3,Bopal
57.85,L,1700,3,3,Bopal
53.28,L,1440,3,3,Bopal
54.72,L,1440,3,3,Bopal
56,L,1118,2,2,Bopal
46.13,L,1230,2,2,Bopal
60,L,1485,3,3,Bopal
58,L,1185,2,2,Bopal
79.24,L,1761,3,3,Bopal
67,L,1450,3,3,Bopal
49,L,1250,3,3,Bopal
89,L,2200,3,3,Bopal
54.53,L,1435,3,3,Bopal
63,L,1430,3,3,Bopal
72,L,1440,3,3,Bopal
85,L,1800,3,3,Bopal
64,L,1170,2,2,Bopal
59.51,L,1700,3,3,Bopal
97,L,1775,3,3,Bopal
73,L,1615,3,3,Bopal
68,L,1260,2,2,Bopal
70,L,1435,3,3,Bopal
62,L,1273,2,2,Bopal
72,L,1440,3,3,Bopal
79,L,1416,3,3,Bopal
75,L,1413,3,3,Bopal
74,L,1375,3,3,Bopal
75,L,1330,3,3,Bopal
75,L,1445,3,3,Bopal
72,L,1450,3,3,Bopal
85,L,1440,3,3,Bopal
90,L,2000,3,3,Bopal
75,L,1376,3,3,Bopal
80,L,1440,3,3,Bopal
85,L,1480,3,3,Bopal
85,L,1615,3,3,Bopal
78,L,1430,3,3,Bopal
85,L,1615,3,3,Bopal
39.99,L,631,2,2,Bopal
41.1,L,649,2,2,Bopal
42.13,L,665,2,2,Bopal
53.09,L,1435,3,3,Bopal
78.75,L,1750,3,3,Bopal
55,L,1195,2,2,Bopal
58.5,L,1250,2,2,Bopal
67,L,1215,2,2,Bopal
39,L,1200,2,2,Bopal
79,L,1440,3,3,Bopal
59,L,1118,2,2,Bopal
45.8,L,1197,2,2,Bopal
45,L,999,2,2,Bopal
60,L,1440,3,3,Bopal
75,L,1531,3,3,Bopal
56,L,1200,2,2,Bopal
65,L,1376,3,3,Bopal
58,L,1176,2,2,Bopal
46,L,1050,2,2,Bopal
57,L,1250,3,3,Bopal
99,L,1800,3,3,Bopal
74,L,1440,3,3,Bopal
65,L,1485,3,3,Bopal
60,L,1113,2,2,Bopal
84,L,2000,3,3,Bopal
78,L,1545,3,3,Bopal
75,L,1620,3,3,Bopal
95,L,1905,3,3,Bopal
59,L,924,2,2,Bopal
59,L,1200,2,2,Bopal
68,L,1440,3,3,Bopal
66,L,1500,3,3,Bopal
65,L,1433,3,3,Bopal
68,L,1485,3,3,Bopal
66,L,1485,3,3,Bopal
60,L,1265,2,2,Bopal
56,L,1270,2,2,Bopal
59,L,1185,2,2,Bopal
96,L,1905,3,3,Bopal
90,L,1435,3,3,Bopal
54,L,1280,2,2,Bopal
69,L,1455,3,3,Bopal
75,L,1330,3,3,Bopal
75,L,1435,3,3,Bopal
65,L,1440,3,3,Bopal
60,L,1113,2,2,Bopal
70,L,1440,3,3,Bopal
53,L,1250,3,3,Bopal
50,L,1248,2,2,Bopal
53,L,1175,2,2,Bopal
58,L,1300,2,2,Bopal
95,L,1905,3,3,Bopal
65,L,1215,2,2,Bopal
50,L,1200,2,2,Bopal
52,L,1195,2,2,Bopal
62,L,1269,2,2,Bopal
67,L,1450,3,3,Bopal
70,L,1440,3,3,Bopal
65,L,1273,2,2,Bopal
75,L,1430,3,3,Bopal
58,L,1300,2,2,Bopal
54,L,1170,2,2,Bopal
68,L,1330,3,3,Bopal
63.75,L,1700,3,3,Bopal
62,L,1435,3,3,Bopal
59,L,1185,2,2,Bopal
52,L,1200,2,2,Bopal
58,L,1175,2,2,Bopal
70,L,1450,3,3,Bopal
68,L,1485,3,3,Bopal
52,L,1105,2,2,Bopal
72,L,1440,3,3,Bopal
67,L,1463,3,3,Bopal
75,L,1620,3,3,Bopal
62,L,1279,2,2,Bopal
54,L,1170,2,2,Bopal
68,L,1330,3,3,Bopal
52.73,L,1435,3,3,Shilaj
68,L,1430,3,3,Bopal
90,L,1755,3,3,Bopal
55,L,1520,3,3,Bopal
80,L,1440,3,3,Bopal
79.99,L,1550,3,3,Bopal
45.88,L,1330,3,3,Bopal
70,L,1440,3,3,Bopal
75,L,1455,2,2,Bopal
84,L,1840,3,3,Bopal
48.55,L,1215,2,2,Bopal
65,L,1260,2,2,Bopal
45,L,1179,2,2,Bopal
64,L,1490,3,3,Bopal
85,L,1410,3,3,Bopal
78,L,1750,3,3,Bopal
56,L,1231,2,2,Bopal
80,L,1440,3,3,Bopal
52.5,L,1250,2,2,Bopal
85,L,1600,3,3,Bopal
82,L,1400,3,3,Bopal
66.51,L,1510,3,3,Bopal
92,L,1530,3,3,Bopal
65,L,1440,2,2,Bopal
65,L,1440,3,3,Bopal
99,L,1890,3,3,Bopal
99,L,1950,3,3,Bopal
75,L,1430,3,3,Bopal
65,L,1330,3,3,Bopal
81,L,1620,3,3,Bopal
73.05,L,1700,3,3,Bopal
42.5,L,1142,2,2,Bopal
56,L,1260,2,2,Bopal
75,L,1435,3,3,Bopal
57,L,1179,2,2,Bopal
57.5,L,1175,2,2,Bopal
72,L,1330,3,3,Bopal
68.7,L,1710,3,3,Bopal
88,L,1710,3,3,Bopal
76.5,L,1530,3,3,Bopal
53,L,1260,2,2,Bopal
44,L,1053,2,2,Bopal
85,L,1440,3,3,Bopal
57,L,1230,2,2,Bopal
72,L,1385,3,3,Bopal
70,L,1376,2,2,Bopal
55,L,1232,2,2,Bopal
91.25,L,1825,3,3,Bopal
70,L,1260,2,2,Bopal
70,L,1260,2,2,Bopal
65,L,1305,3,3,Bopal
90,L,2000,3,3,Bopal
65,L,1113,2,2,Bopal
65,L,1113,2,2,Bopal
65,L,1485,3,3,Bopal
68,L,1475,3,3,Bopal
65,L,1435,3,3,Bopal
38,L,1071,2,2,Bopal
77,L,2200,3,3,Bopal
77,L,2200,3,3,Bopal
77,L,2200,3,3,Bopal
77,L,2200,3,3,Bopal
55,L,1150,2,2,Bopal
60,L,1440,3,3,Bopal
80,L,1440,3,3,Bopal
62,L,1180,2,2,Bopal
64,L,1260,2,2,Bopal
80,L,1550,3,3,Bopal
78,L,1550,3,3,Bopal
90,L,2340,4,4,Bopal
75,L,1433,3,3,Bopal
52,L,1187,2,2,Bopal
90,L,1985,3,3,Bopal
85,L,1485,3,3,Bopal
68,L,1440,3,3,Bopal
65,L,1430,3,3,Bopal
62,L,1485,3,3,Bopal
64,L,1435,3,3,Bopal
74,L,1615,3,3,Bopal
47,L,1050,2,2,Bopal
85,L,1440,3,3,Bopal
72,L,1376,3,3,Bopal
62,L,1440,3,3,Bopal
65,L,1110,3,3,Bopal
68,L,1555,2,2,Bopal
44.75,L,1690,2,2,Bopal
65.81,L,2025,3,3,Bopal
46.51,L,1200,3,3,Bopal
65,L,1400,3,3,Bopal
47.85,L,1450,3,3,Bopal
49.01,L,1485,3,3,Bopal
40,L,1200,2,2,Bopal
40,L,1220,2,2,Bopal
82,L,1750,3,3,Bopal
50,L,1416,3,3,Bopal
85,L,1440,3,3,Bopal
72,L,1376,3,3,Bopal
62,L,1440,3,3,Bopal
52,L,1105,2,2,Bopal
52,L,1170,2,2,Bopal
55,L,1260,2,2,Bopal
95,L,1900,3,3,Bopal
70,L,1260,2,2,Bopal
56,L,1113,2,2,Bopal
68,L,1545,3,3,Bopal
75,L,1746,3,3,Bopal
55,L,1100,2,2,Bopal
70,L,1435,3,3,Bopal
95,L,1545,3,3,Bopal
83,L,1692,3,3,Bopal
89,L,2025,3,3,Bopal
89.7,L,1100,3,3,Bopal
75,L,1548,3,3,Bopal
45,L,1233,2,2,Bopal
72,L,1510,3,3,Bopal
46,L,1185,2,2,Bopal
44.75,L,1440,3,3,Bopal
74,L,1760,3,3,Bopal
37,L,1161,2,2,Bopal
30.99,L,1100,2,2,Bopal
47.52,L,1200,3,3,Bopal
39.18,L,1425,2,2,Bopal
48.45,L,1700,3,3,Bopal
36.75,L,1185,2,2,Bopal
38.75,L,1250,2,2,Bopal
40.75,L,1315,2,2,Bopal
48.2,L,1555,3,3,Bopal
39.6,L,1200,2,2,Bopal
47.85,L,1450,3,3,Bopal
37.7,L,1175,2,2,Bopal
46,L,1440,3,3,Bopal
47.45,L,1460,3,3,Bopal
47.52,L,1485,3,3,Bopal
39.2,L,1185,2,2,Bopal
47.62,L,1440,3,3,Bopal
95,L,2250,3,3,Bopal
97.2,L,2310,3,3,Bopal
36.99,L,1300,3,3,Bopal
53,L,1215,2,2,Bopal
34.68,L,1196,2,2,Shilaj
52.49,L,1575,3,3,Chandkheda
66.62,L,1845,3,3,Chandkheda
52.5,L,1350,2,2,Chandkheda
31.79,L,1080,2,2,Chandkheda
41,L,1260,2,2,Chandkheda
31,L,1053,2,2,Chandkheda
38,L,981,2,2,Chandkheda
70,L,1674,3,3,Chandkheda
69,L,1600,3,3,Chandkheda
48,L,1250,2,2,Chandkheda
68,L,1710,3,3,Chandkheda
53,L,1180,2,2,Chandkheda
54,L,1224,2,2,Chandkheda
48.5,L,1320,2,2,Chandkheda
75,L,943,3,3,Chandkheda
74.45,L,1845,3,3,Chandkheda
67,L,1550,3,3,Chandkheda
95,L,2211,4,4,Chandkheda
60,L,1575,3,3,Chandkheda
66,L,1550,3,3,Chandkheda
90,L,1665,3,3,Chandkheda
85,L,1991,3,3,Chandkheda
50,L,1000,2,2,Chandkheda
40,L,1062,2,2,Chandkheda
29.5,L,747,1,1,Chandkheda
32,L,1098,2,2,Chandkheda
75,L,1998,3,3,Chandkheda
52,L,1413,2,2,Shilaj
49,L,1305,2,2,Chandkheda
96,L,2253,4,4,Chandkheda
44.5,L,1197,2,2,Chandkheda
52,L,1109,2,2,Chandkheda
45,L,1153,2,2,Chandkheda
73,L,3000,3,3,Chandkheda
67,L,1539,3,3,Chandkheda
59,L,1550,3,3,Chandkheda
55,L,1170,2,2,Chandkheda
35,L,1200,2,2,Chandkheda
35,L,918,2,2,Chandkheda
54,L,1120,2,2,Chandkheda
40,L,1161,2,2,Chandkheda
75,L,1755,3,3,Chandkheda
67,L,1404,3,3,Chandkheda
82,L,1750,3,3,Chandkheda
42.33,L,1224,2,2,Chandkheda
32,L,1000,2,2,Chandkheda
63.55,L,1845,3,3,Chandkheda
65,L,1800,3,3,Chandkheda
65,L,900,2,2,Chandkheda
55,L,1900,2,2,Chandkheda
85,L,1899,4,4,Chandkheda
43,L,1632,2,2,Chandkheda
65,L,1700,3,3,Chandkheda
90,L,1935,3,3,Chandkheda
45,L,1494,3,3,Chandkheda
59.5,L,1575,3,3,Chandkheda
45.5,L,1125,2,2,Chandkheda
70,L,1503,3,3,Chandkheda
63,L,1550,3,3,Chandkheda
50.75,L,1102,2,2,Chandkheda
54,L,1215,2,2,Chandkheda
45,L,1440,3,3,Chandkheda
95,L,2475,3,3,Chandkheda
74.45,L,1845,3,3,Chandkheda
67,L,1550,3,3,Chandkheda
88,L,1665,3,3,Chandkheda
42.44,L,1200,2,2,Chandkheda
85,L,1800,3,3,Chandkheda
36,L,1080,2,2,Chandkheda
70,L,1650,3,3,Chandkheda
75,L,1998,3,3,Chandkheda
73,L,3000,3,3,Chandkheda
33,L,1200,2,2,Chandkheda
42,L,1150,2,2,Chandkheda
53,L,1350,2,2,Chandkheda
67,L,1665,3,3,Chandkheda
71,L,1512,3,3,Chandkheda
50,L,1100,2,2,Chandkheda
33,L,1000,2,2,Chandkheda
70,L,1890,3,3,Chandkheda
55,L,1575,3,3,Chandkheda
64,L,1600,2,2,Chandkheda
50,L,1521,3,3,Chandkheda
47.5,L,1360,3,3,Chandkheda
47.85,L,1305,2,2,Chandkheda
80,L,1900,3,3,Chandkheda
35.5,L,945,2,2,Chandkheda
38,L,990,2,2,Chandkheda
60,L,1125,2,2,Chandkheda
97,L,2211,4,4,Chandkheda
38,L,1125,2,2,Chandkheda
62,L,1710,3,3,Shilaj
54.5,L,1602,3,3,Shilaj
54,L,1575,3,3,Shilaj
55,L,1350,2,2,Chandkheda
35,L,1250,2,2,Chandkheda
75,L,2150,3,3,Chandkheda
40,L,1350,2,2,Chandkheda
60,L,1600,3,3,Chandkheda
55.5,L,1650,3,3,Chandkheda
71.5,L,1800,3,3,Chandkheda
40,L,1200,2,2,Chandkheda
64,L,2000,3,3,Chandkheda
54,L,1777,2,2,Chandkheda
80,L,1750,3,3,Chandkheda
45.5,L,1152,2,2,Shilaj
50.5,L,1215,2,2,Chandkheda
65,L,1575,3,3,Chandkheda
57.5,L,1458,2,2,Chandkheda
46.81,L,1359,2,2,Chandkheda
47,L,1269,2,2,Chandkheda
67.9,L,1647,3,3,Chandkheda
88,L,1863,3,3,Chandkheda
85,L,2115,3,3,Chandkheda
60,L,1341,2,2,Chandkheda
85,L,1989,3,3,Chandkheda
41.5,L,1062,2,2,Chandkheda
54.5,L,1575,3,3,Shilaj
65,L,1575,3,3,Chandkheda
85,L,1989,3,3,Chandkheda
41.5,L,1062,2,2,Chandkheda
61.8,L,1674,3,3,Chandkheda
96,L,2211,4,4,Chandkheda
60,L,686,2,2,Chandkheda
46.64,L,1359,2,2,Chandkheda
70,L,1512,3,3,Chandkheda
48,L,1269,2,2,Chandkheda
55,L,1224,2,2,Chandkheda
74.65,L,1845,3,3,Chandkheda
65.5,L,686,2,2,Chandkheda
62,L,1179,2,2,Chandkheda
60,L,1179,2,2,Chandkheda
84.9,L,2565,3,3,Chandkheda
84.85,L,2565,3,3,Chandkheda
84.8,L,2565,3,3,Chandkheda
84.7,L,2565,3,3,Chandkheda
84.64,L,2565,3,3,Chandkheda
67.9,L,1674,3,3,Chandkheda
68,L,1674,3,3,Chandkheda
68,L,1647,3,3,Chandkheda
65,L,686,2,2,Chandkheda
52.5,L,1350,2,2,Chandkheda
68,L,1800,3,3,Chandkheda
38,L,1143,2,2,Chandkheda
76,L,1800,3,3,Chandkheda
65,L,1611,3,3,Chandkheda
40,L,960,2,2,Chandkheda
40,L,980,2,2,Chandkheda
79,L,1920,3,3,Chandkheda
92.5,L,2200,3,3,Chandkheda
35.5,L,1125,2,2,Chandkheda
60,L,1550,3,3,Chandkheda
43,L,1602,2,2,Chandkheda
34.5,L,1080,2,2,Chandkheda
34,L,972,2,2,Chandkheda
34,L,1215,2,2,Chandkheda
27,L,1062,1,1,Shilaj
85,L,2250,3,3,Shilaj
50,L,1413,2,2,Shilaj
26,L,666,1,1,Chandkheda
47.81,L,1123,2,2,Chandkheda
35,L,1125,2,2,Chandkheda
60,L,1180,2,2,Chandkheda
43.51,L,1170,2,2,Chandkheda
65,L,1485,3,3,Chandkheda
43.5,L,1170,2,2,Chandkheda
45,L,1170,2,2,Chandkheda
36,L,1080,2,2,Chandkheda
95,L,2215,3,3,Chandkheda
62,L,1550,3,3,Chandkheda
98,L,2215,3,3,Chandkheda
59,L,1632,2,2,Chandkheda
95,L,2000,3,3,Chandkheda
38,L,1350,2,2,Chandkheda
26,L,765,1,1,Chandkheda
98,L,2123,6,6,Chandkheda
45,L,1485,3,3,Chandkheda
35,L,1000,2,2,Chandkheda
31.5,L,800,1,1,Chandkheda
45,L,1485,3,3,Chandkheda
42,L,1150,2,2,Chandkheda
62,L,1550,3,3,Chandkheda
61,L,1550,3,3,Chandkheda
60,L,1550,3,3,Chandkheda
44,L,1150,2,2,Chandkheda
43,L,1150,2,2,Chandkheda
72,L,1500,3,3,Chandkheda
89,L,1800,3,3,Chandkheda
95,L,2211,3,3,Chandkheda
55,L,1064,2,2,Chandkheda
55,L,1332,2,2,Chandkheda
55,L,1215,2,2,Chandkheda
70,L,1602,3,3,Chandkheda
70,L,1620,3,3,Chandkheda
80,L,1900,3,3,Chandkheda
67,L,1530,3,3,Chandkheda
55,L,1500,2,2,Chandkheda
35,L,1206,2,2,Chandkheda
55,L,1521,3,3,Chandkheda
65,L,1512,3,3,Chandkheda
63,L,1665,3,3,Chandkheda
63,L,1665,3,3,Chandkheda
63,L,1665,3,3,Chandkheda
63,L,1665,3,3,Chandkheda
45,L,1485,3,3,Chandkheda
72,L,1494,2,2,Chandkheda
63,L,1692,3,3,Chandkheda
65.52,L,1872,3,3,Chandkheda
47,L,1600,2,2,Chandkheda
46.5,L,1125,2,2,Chandkheda
39,L,1632,2,2,Chandkheda
46,L,1563,2,2,Chandkheda
80,L,2115,3,3,Chandkheda
43.2,L,1215,2,2,Chandkheda
69,L,1935,3,3,Chandkheda
75,L,1575,3,3,Chandkheda
40,L,1431,3,3,Chandkheda
25,L,675,1,1,Chandkheda
55,L,1350,2,2,Chandkheda
37,L,1080,2,2,Chandkheda
23,L,657,1,1,Chandkheda
43,L,1260,2,2,Chandkheda
39,L,963,2,2,Chandkheda
60,L,1845,3,3,Chandkheda
36,L,900,2,2,Ghatlodiya
50,L,1053,2,2,Ghatlodiya
23,L,270,1,1,Ghatlodiya
58,L,1620,3,3,Ghatlodiya
30,L,657,1,1,Ghatlodiya
38,L,1035,2,2,Ghatlodiya
48,L,900,2,2,Ghatlodiya
18.11,L,630,1,1,Ghatlodiya
50,L,1125,2,2,Ghatlodiya
55,L,1220,2,2,Ghatlodiya
46,L,1053,2,2,Ghatlodiya
26,L,720,1,1,Ghatlodiya
